lon,lat,common_name,number_found,observation_date,county
-74.0171661,40.7090988,Spotted Lanternfly,1.0,10-Sep-2021,New York
-74.0143758,40.7034904,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.9746314,40.7662257,Spotted Lanternfly,1.0,10-Oct-2021,New York
-73.9687868,40.7810534,Spotted Lanternfly,1.0,11-Oct-2021,New York
-74.1658408,40.5987819,Spotted Lanternfly,1.0,11-Oct-2021,Richmond
-73.9686489,40.781151,Spotted Lanternfly,1.0,11-Oct-2021,New York
-73.9305284,40.598305,Spotted Lanternfly,1.0,11-Oct-2021,Kings
-73.9819876,40.7693656,Spotted Lanternfly,1.0,03-Oct-2021,New York
-73.9885717,40.6593383,Spotted Lanternfly,1.0,05-Oct-2021,Kings
-73.9916694,40.7628028,Spotted Lanternfly,1.0,05-Oct-2021,New York
-73.9786162,40.7409445,Spotted Lanternfly,1.0,06-Oct-2021,New York
-73.9772235,40.7364962,Spotted Lanternfly,1.0,03-Oct-2021,New York
-73.9662873,40.7867018,Spotted Lanternfly,1.0,03-Oct-2021,New York
-73.9650731,40.7856088,Spotted Lanternfly,1.0,03-Oct-2021,New York
-73.9677491,40.7859495,Spotted Lanternfly,1.0,03-Oct-2021,New York
-73.87638,40.856505,Spotted Lanternfly,1.0,03-Oct-2021,Bronx
-73.96865,40.7810383,Spotted Lanternfly,1.0,01-Oct-2021,New York
-73.916244,40.7032553,Spotted Lanternfly,1.0,02-Oct-2021,Kings
-73.9705719,40.7866353,Spotted Lanternfly,1.0,02-Oct-2021,New York
-73.9305644,40.598312,Spotted Lanternfly,1.0,02-Oct-2021,Kings
-73.9521797,40.7467131,Spotted Lanternfly,1.0,03-Oct-2021,Queens
-73.9806398,40.7666281,Spotted Lanternfly,1.0,03-Oct-2021,New York
-73.9685022,40.78125,Spotted Lanternfly,1.0,01-Oct-2021,New York
-73.9849322,40.779283,Spotted Lanternfly,1.0,29-Sep-2021,New York
-74.139567,40.5996624,Spotted Lanternfly,1.0,12-Sep-2021,Richmond
-73.968647,40.7809155,Spotted Lanternfly,1.0,29-Sep-2021,New York
-73.9689828,40.7805312,Spotted Lanternfly,1.0,29-Sep-2021,New York
-73.9687742,40.7810003,Spotted Lanternfly,1.0,29-Sep-2021,New York
-73.9686277,40.7808983,Spotted Lanternfly,1.0,29-Sep-2021,New York
-73.9581907,40.8249707,Spotted Lanternfly,1.0,26-Sep-2021,New York
-73.9686039,40.7810838,Spotted Lanternfly,1.0,27-Sep-2021,New York
-73.9683633,40.7810211,Spotted Lanternfly,1.0,27-Sep-2021,New York
-73.9687324,40.781104,Spotted Lanternfly,1.0,27-Sep-2021,New York
-74.1964911,40.5507244,Spotted Lanternfly,1.0,18-Sep-2021,Richmond
-73.9686433,40.781028,Spotted Lanternfly,1.0,27-Sep-2021,New York
-73.9663782,40.7867508,Spotted Lanternfly,1.0,27-Sep-2021,New York
-73.9664057,40.7867324,Spotted Lanternfly,1.0,27-Sep-2021,New York
-74.0463447,40.6908334,Spotted Lanternfly,1.0,27-Sep-2021,New York
-73.9664057,40.7867324,Spotted Lanternfly,1.0,27-Sep-2021,New York
-74.0463447,40.6908334,Spotted Lanternfly,1.0,27-Sep-2021,New York
-74.0446033,40.690471,Spotted Lanternfly,1.0,27-Sep-2021,New York
-73.9663776,40.7867242,Spotted Lanternfly,1.0,27-Sep-2021,New York
-73.9663912,40.7867523,Spotted Lanternfly,1.0,27-Sep-2021,New York
-74.0452005,40.6907041,Spotted Lanternfly,1.0,27-Sep-2021,New York
-73.968478,40.7810252,Spotted Lanternfly,1.0,26-Sep-2021,New York
-73.9689393,40.7808133,Spotted Lanternfly,1.0,26-Sep-2021,New York
-73.9687383,40.7804764,Spotted Lanternfly,1.0,26-Sep-2021,New York
-73.903042,40.775783,Spotted Lanternfly,1.0,26-Sep-2021,Queens
-73.9873139,40.6926222,Spotted Lanternfly,1.0,16-Sep-2021,Kings
-73.9567867,40.74613,Spotted Lanternfly,1.0,18-Sep-2021,Queens
-73.9200367,40.7992833,Spotted Lanternfly,1.0,23-Sep-2021,New York
-73.920075,40.7993467,Spotted Lanternfly,1.0,23-Sep-2021,New York
-73.96985,40.675955,Spotted Lanternfly,1.0,23-Sep-2021,Kings
-73.9685217,40.7810667,Spotted Lanternfly,1.0,20-Sep-2021,New York
-73.9685667,40.78122,Spotted Lanternfly,1.0,20-Sep-2021,New York
-73.9597363,40.783858,Spotted Lanternfly,1.0,22-Sep-2021,New York
-73.996032,40.6819169,Spotted Lanternfly,1.0,22-Sep-2021,Kings
-73.9598526,40.7837407,Spotted Lanternfly,1.0,22-Sep-2021,New York
-73.9900667,40.7328033,Spotted Lanternfly,1.0,21-Sep-2021,New York
-74.0184167,40.707225,Spotted Lanternfly,1.0,21-Sep-2021,New York
-74.1072167,40.6419417,Spotted Lanternfly,1.0,20-Sep-2021,Richmond
-73.9662057,40.7867868,Spotted Lanternfly,1.0,21-Sep-2021,New York
-73.9898553,40.7706616,Spotted Lanternfly,1.0,21-Sep-2021,New York
-73.9286033,40.8487083,Spotted Lanternfly,1.0,21-Sep-2021,New York
-73.9662478,40.7867976,Spotted Lanternfly,1.0,21-Sep-2021,New York
-73.9821694,40.7764222,Spotted Lanternfly,1.0,20-Sep-2021,New York
-74.0157917,40.7151633,Spotted Lanternfly,1.0,21-Sep-2021,New York
-73.9505544,40.7822827,Spotted Lanternfly,1.0,20-Sep-2021,New York
-74.0448833,40.6893583,Spotted Lanternfly,1.0,20-Sep-2021,New York
-73.8665838,40.6398579,Spotted Lanternfly,1.0,18-Sep-2021,Kings
-74.0685934,40.5855497,Spotted Lanternfly,1.0,18-Sep-2021,Richmond
-73.9872133,40.6937867,Spotted Lanternfly,1.0,20-Sep-2021,Kings
-73.9684493,40.7771542,Spotted Lanternfly,1.0,19-Sep-2021,New York
-73.99288,40.6800117,Spotted Lanternfly,1.0,17-Sep-2021,Kings
-73.9685107,40.7769824,Spotted Lanternfly,1.0,19-Sep-2021,New York
-74.0058823,40.7060204,Spotted Lanternfly,1.0,18-Sep-2021,New York
-73.9589457,40.7436829,Spotted Lanternfly,1.0,19-Sep-2021,Queens
-73.9658008,40.7879601,Spotted Lanternfly,1.0,16-Sep-2021,New York
-73.9967583,40.76267,Spotted Lanternfly,1.0,18-Sep-2021,New York
-73.986289,40.6891367,Spotted Lanternfly,1.0,18-Sep-2021,Kings
-73.9865412,40.7144869,Spotted Lanternfly,1.0,17-Sep-2021,New York
-74.0027381,40.7549543,Spotted Lanternfly,1.0,18-Sep-2021,New York
-73.8796365,40.865184,Spotted Lanternfly,1.0,17-Sep-2021,Bronx
-73.9748867,40.7762416,Spotted Lanternfly,1.0,17-Sep-2021,New York
-73.7642258,40.7377078,Spotted Lanternfly,1.0,15-Sep-2021,Queens
-73.9700083,40.7688467,Spotted Lanternfly,1.0,15-Sep-2021,New York
-74.0114481,40.7101646,Spotted Lanternfly,1.0,16-Sep-2021,New York
-73.9634749,40.809503,Spotted Lanternfly,1.0,14-Sep-2021,New York
-73.9533167,40.77103,Spotted Lanternfly,1.0,15-Sep-2021,New York
-73.973725,40.779095,Spotted Lanternfly,1.0,15-Sep-2021,New York
-74.1132664,40.6203496,Spotted Lanternfly,1.0,11-Sep-2021,Richmond
-73.997995,40.7160867,Spotted Lanternfly,1.0,06-Sep-2021,New York
-73.9661008,40.7875922,Spotted Lanternfly,1.0,14-Sep-2021,New York
-73.8622253,40.567784,Spotted Lanternfly,1.0,14-Sep-2021,Queens
-74.0250694,40.6866917,Spotted Lanternfly,1.0,14-Sep-2021,New York
-73.9589056,40.7666306,Spotted Lanternfly,1.0,14-Sep-2021,New York
-73.9735033,40.701275,Spotted Lanternfly,1.0,14-Sep-2021,Kings
-73.817479,40.5827972,Spotted Lanternfly,1.0,11-Sep-2021,Queens
-74.0225654,40.7068828,Spotted Lanternfly,1.0,13-Sep-2021,New York
-73.9430617,40.81063,Spotted Lanternfly,1.0,14-Sep-2021,New York
-73.9908032,40.6684822,Spotted Lanternfly,1.0,14-Sep-2021,Kings
-73.87977,40.8655867,Spotted Lanternfly,1.0,13-Sep-2021,Bronx
-73.9891703,40.757213,Spotted Lanternfly,1.0,13-Sep-2021,New York
-73.987275,40.7552867,Spotted Lanternfly,1.0,13-Sep-2021,New York
-73.9784867,40.7916117,Spotted Lanternfly,1.0,13-Sep-2021,New York
-73.9912117,40.6855133,Spotted Lanternfly,1.0,13-Sep-2021,Kings
-73.9791333,40.687695,Spotted Lanternfly,1.0,13-Sep-2021,Kings
-74.0134255,40.7025078,Spotted Lanternfly,1.0,13-Sep-2021,New York
-74.0014111,40.7058917,Spotted Lanternfly,1.0,13-Sep-2021,New York
-74.0222001,40.6866113,Spotted Lanternfly,1.0,12-Sep-2021,New York
-74.1665112,40.5648117,Spotted Lanternfly,1.0,12-Sep-2021,Richmond
-73.8876883,40.8823917,Spotted Lanternfly,1.0,11-Sep-2021,Bronx
-73.9588373,40.7440918,Spotted Lanternfly,1.0,12-Sep-2021,Queens
-73.9922167,40.6838867,Spotted Lanternfly,1.0,12-Sep-2021,Kings
-74.0152161,40.706941,Spotted Lanternfly,1.0,12-Sep-2021,New York
-73.984755,40.6525633,Spotted Lanternfly,1.0,11-Sep-2021,Kings
-73.9747664,40.7760388,Spotted Lanternfly,1.0,11-Sep-2021,New York
-74.0453363,40.6907898,Spotted Lanternfly,1.0,11-Sep-2021,New York
-74.001084,40.7549573,Spotted Lanternfly,1.0,11-Sep-2021,New York
-74.0463715,40.6897964,Spotted Lanternfly,1.0,11-Sep-2021,New York
-74.0130917,40.709295,Spotted Lanternfly,1.0,11-Sep-2021,New York
-73.987625,40.7225917,Spotted Lanternfly,1.0,11-Sep-2021,New York
-74.1108227,40.6259905,Spotted Lanternfly,1.0,11-Sep-2021,Richmond
-73.972695,40.7011967,Spotted Lanternfly,1.0,07-Sep-2021,Kings
-74.0224305,40.68983,Spotted Lanternfly,1.0,11-Sep-2021,New York
-74.0023465,40.7534737,Spotted Lanternfly,1.0,11-Sep-2021,New York
-73.9163133,40.7978133,Spotted Lanternfly,1.0,10-Sep-2021,New York
-74.0023786,40.7534535,Spotted Lanternfly,1.0,11-Sep-2021,New York
-73.9164117,40.79765,Spotted Lanternfly,1.0,10-Sep-2021,New York
-74.0937304,40.6139108,Spotted Lanternfly,1.0,11-Sep-2021,Richmond
-73.9839555,40.6566393,Spotted Lanternfly,1.0,10-Sep-2021,Kings
-73.9864886,40.7768158,Spotted Lanternfly,1.0,05-Sep-2021,New York
-73.8645053,40.7330212,Spotted Lanternfly,1.0,10-Sep-2021,Queens
-73.9644982,40.6594514,Spotted Lanternfly,1.0,10-Sep-2021,Kings
-74.0007083,40.6925883,Spotted Lanternfly,1.0,09-Sep-2021,Kings
-73.9164717,40.7976583,Spotted Lanternfly,1.0,09-Sep-2021,New York
-73.9910967,40.7300917,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.9726633,40.73738,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.9859833,40.7160183,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.9747286,40.7763159,Spotted Lanternfly,1.0,08-Sep-2021,New York
-73.9979129,40.5805725,Spotted Lanternfly,1.0,08-Sep-2021,Kings
-73.9883033,40.7324467,Spotted Lanternfly,1.0,07-Sep-2021,New York
-74.0151583,40.7181917,Spotted Lanternfly,1.0,07-Sep-2021,New York
-74.0141086,40.6907138,Spotted Lanternfly,1.0,08-Sep-2021,New York
-73.9658869,40.7879559,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.9651138,40.7883255,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.9688625,40.781006,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.9669101,40.7876222,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.942104,40.7762905,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.9762653,40.7123256,Spotted Lanternfly,1.0,07-Sep-2021,New York
-73.97673,40.7667617,Spotted Lanternfly,1.0,06-Sep-2021,New York
-73.9749557,40.7762346,Spotted Lanternfly,1.0,06-Sep-2021,New York
-73.9686855,40.7808304,Spotted Lanternfly,1.0,06-Sep-2021,New York
-73.9686958,40.7805305,Spotted Lanternfly,1.0,06-Sep-2021,New York
-73.9742522,40.7767183,Spotted Lanternfly,1.0,06-Sep-2021,New York
-74.2179033,40.5087542,Spotted Lanternfly,1.0,06-Sep-2021,Richmond
-74.223214,40.5474293,Spotted Lanternfly,1.0,06-Sep-2021,Richmond
-74.0034778,40.6565883,Spotted Lanternfly,1.0,01-Sep-2021,Kings
-73.9217391,40.872099,Hemlock Woolly Adelgid,1.0,04-May-2020,New York
-73.9239229,40.8669518,Hemlock Woolly Adelgid,1.0,18-Apr-2020,New York
-73.8759781,40.8646097,Hemlock Woolly Adelgid,1.0,01-Jun-2017,Bronx
-74.22078,40.50463,Emerald Ash Borer,1.0,22-Aug-2019,Richmond
-74.139972,40.550395,Brown Marmorated Stink Bug,1.0,26-Jul-2011,Richmond
-73.798322,40.755487,Brown Marmorated Stink Bug,1.0,01-Aug-2011,Queens
-73.798322,40.755487,Brown Marmorated Stink Bug,1.0,05-Aug-2011,Queens
-74.1463668,40.5840831,Spotted Lanternfly,1.0,09-Aug-2020,Richmond
-74.147925,40.616345,Spotted Lanternfly,1.0,02-Sep-2021,Richmond
-74.1630052,40.5719228,Spotted Lanternfly,1.0,25-Nov-2020,Richmond
-74.0573464,40.6067369,Spotted Lanternfly,1.0,06-Jul-2021,Richmond
-73.94779,40.7710438,Spotted Lanternfly,2.0,29-Aug-2021,New York
-74.0959549,40.5752451,Spotted Lanternfly,1.0,28-Aug-2021,Richmond
-73.9723814,40.7587436,Spotted Lanternfly,2.0,27-Aug-2021,New York
-73.9809,40.7655,Spotted Lanternfly,20.0,26-Aug-2021,New York
-74.2270662,40.5492512,Spotted Lanternfly,1.0,26-Aug-2021,Richmond
-74.0138639,40.7146583,Spotted Lanternfly,1.0,25-Aug-2021,New York
-73.9909,40.6628806,Spotted Lanternfly,1.0,25-Aug-2021,Kings
-73.9377201,40.7490987,Spotted Lanternfly,1.0,25-Aug-2021,Queens
-74.1129608,40.56987,Spotted Lanternfly,1.0,25-Aug-2021,Richmond
-73.9254487,40.5476174,Spotted Lanternfly,1.0,25-Aug-2021,Queens
-73.9657377,40.788065,Spotted Lanternfly,1.0,31-Aug-2021,New York
-73.9621658,40.7179756,Spotted Lanternfly,1.0,25-Aug-2021,Kings
-73.9718783,40.5746783,Spotted Lanternfly,1.0,24-Aug-2021,Kings
-74.0123827,40.7109242,Spotted Lanternfly,1.0,25-Aug-2021,New York
-73.9645383,40.709495,Spotted Lanternfly,1.0,25-Aug-2021,Kings
-74.1016306,40.6376306,Spotted Lanternfly,1.0,25-Aug-2021,Richmond
-73.957174,40.763449,Spotted Lanternfly,1.0,25-Aug-2021,New York
-73.929022,40.7649055,Spotted Lanternfly,1.0,25-Aug-2021,Queens
-73.8763833,40.5666194,Spotted Lanternfly,1.0,24-Aug-2021,Queens
-73.9907917,40.6628639,Spotted Lanternfly,1.0,24-Aug-2021,Kings
-73.957378,40.8087404,Spotted Lanternfly,1.0,23-Aug-2021,New York
-74.1812356,40.555515,Spotted Lanternfly,1.0,23-Aug-2021,Richmond
-73.9957406,40.6491124,Spotted Lanternfly,1.0,23-Aug-2021,Kings
-74.0025879,40.7355062,Spotted Lanternfly,1.0,12-Aug-2021,New York
-73.9252167,40.8525658,Spotted Lanternfly,1.0,23-Aug-2021,New York
-73.9237869,40.7909014,Spotted Lanternfly,1.0,23-Aug-2021,New York
-73.9871472,40.7701726,Spotted Lanternfly,1.0,13-Aug-2021,New York
-73.9956667,40.6490633,Spotted Lanternfly,1.0,21-Aug-2021,Kings
-74.1112671,40.5667076,Spotted Lanternfly,1.0,21-Aug-2021,Richmond
-73.9747995,40.7667458,Spotted Lanternfly,1.0,21-Aug-2021,New York
-73.9815521,40.6891899,Spotted Lanternfly,1.0,15-Aug-2021,Kings
-73.9501333,40.8303867,Spotted Lanternfly,1.0,20-Aug-2021,New York
-74.0017761,40.760346,Spotted Lanternfly,1.0,12-Aug-2021,New York
-74.0127143,40.6775676,Spotted Lanternfly,1.0,20-Aug-2021,Kings
-74.0024475,40.755438,Spotted Lanternfly,1.0,09-Aug-2021,New York
-73.9819292,40.7664075,Spotted Lanternfly,1.0,21-Aug-2022,New York
-73.980882,40.7666232,Spotted Lanternfly,1.0,21-Aug-2022,New York
-74.1812695,40.5555766,Spotted Lanternfly,1.0,19-Aug-2021,Richmond
-73.968084,40.6427158,Spotted Lanternfly,1.0,24-May-2022,Kings
-73.9500049,40.8318772,Spotted Lanternfly,1.0,18-Aug-2021,New York
-73.9511333,40.832655,Spotted Lanternfly,1.0,18-Aug-2021,New York
-73.9680843,40.6427018,Spotted Lanternfly,1.0,24-May-2022,Kings
-73.9985392,40.6529476,Spotted Lanternfly,1.0,18-Aug-2021,Kings
-73.9680776,40.642696,Spotted Lanternfly,1.0,24-May-2022,Kings
-74.1561869,40.5558825,Spotted Lanternfly,1.0,24-May-2022,Richmond
-73.9938176,40.6508858,Spotted Lanternfly,1.0,18-Aug-2021,Kings
-73.995327,40.649537,Spotted Lanternfly,1.0,18-Aug-2021,Kings
-73.9986419,40.6530469,Spotted Lanternfly,1.0,18-Aug-2021,Kings
-73.9712311,40.6452409,Spotted Lanternfly,1.0,24-May-2022,Kings
-73.9680485,40.6427196,Spotted Lanternfly,1.0,18-Aug-2021,Kings
-73.998541,40.6530084,Spotted Lanternfly,1.0,18-Aug-2021,Kings
-73.9651373,40.6756155,Spotted Lanternfly,1.0,25-May-2022,Kings
-73.9680662,40.6427026,Spotted Lanternfly,1.0,24-May-2022,Kings
-73.9505167,40.829175,Spotted Lanternfly,1.0,18-Aug-2021,New York
-73.9500117,40.831745,Spotted Lanternfly,1.0,18-Aug-2021,New York
-73.9680914,40.6426955,Spotted Lanternfly,1.0,27-May-2022,Kings
-73.9500367,40.8317667,Spotted Lanternfly,1.0,18-Aug-2021,New York
-73.9500667,40.8321833,Spotted Lanternfly,1.0,18-Aug-2021,New York
-73.9636955,40.8069929,Spotted Lanternfly,1.0,16-Aug-2021,New York
-74.0113442,40.7154822,Spotted Lanternfly,1.0,18-Aug-2021,New York
-73.8428574,40.7194862,Spotted Lanternfly,1.0,12-Aug-2021,Queens
-73.8428583,40.7194867,Spotted Lanternfly,1.0,12-Aug-2021,Queens
-74.082551,40.610616,Spotted Lanternfly,1.0,17-Aug-2021,Richmond
-74.00747,40.7199478,Spotted Lanternfly,1.0,16-Aug-2021,New York
-74.0210799,40.6906543,Spotted Lanternfly,1.0,17-Aug-2021,New York
-74.212775,40.548,Spotted Lanternfly,1.0,26-May-2022,Richmond
-73.9612689,40.7940745,Spotted Lanternfly,1.0,26-May-2022,New York
-74.1877667,40.57878,Spotted Lanternfly,1.0,25-May-2022,Richmond
-73.9774783,40.7619467,Spotted Lanternfly,1.0,17-Aug-2021,New York
-74.015682,40.7095758,Spotted Lanternfly,1.0,17-Aug-2021,New York
-73.9680693,40.6427156,Spotted Lanternfly,1.0,27-May-2022,Kings
-74.0027761,40.7082123,Spotted Lanternfly,1.0,17-Aug-2021,New York
-73.948972,40.769365,Spotted Lanternfly,1.0,16-Aug-2021,New York
-73.9813636,40.7690032,Spotted Lanternfly,1.0,16-Aug-2021,New York
-74.1025139,40.6418361,Spotted Lanternfly,1.0,16-Aug-2021,Richmond
-73.9611583,40.7197917,Spotted Lanternfly,1.0,27-May-2022,Kings
-73.9874671,40.775628,Spotted Lanternfly,1.0,16-Aug-2021,New York
-73.9627573,40.7710663,Spotted Lanternfly,1.0,16-Aug-2021,New York
-73.9671749,40.7935436,Spotted Lanternfly,1.0,09-Aug-2021,New York
-73.9557258,40.7937986,Spotted Lanternfly,1.0,26-May-2022,New York
-74.1850475,40.5230353,Spotted Lanternfly,1.0,15-Aug-2021,Richmond
-73.9987906,40.65418,Spotted Lanternfly,1.0,15-Aug-2021,Kings
-74.0256006,40.6847854,Spotted Lanternfly,1.0,03-Sep-2021,New York
-73.8500667,40.753625,Spotted Lanternfly,1.0,15-Aug-2021,Queens
-73.9819895,40.7770594,Spotted Lanternfly,1.0,15-Aug-2021,New York
-73.9710917,40.6487617,Spotted Lanternfly,1.0,15-Aug-2021,Kings
-73.9856867,40.723295,Spotted Lanternfly,1.0,15-Aug-2021,New York
-73.9632906,40.6497471,Spotted Lanternfly,1.0,15-Aug-2021,Kings
-73.948983,40.769321,Spotted Lanternfly,1.0,15-Aug-2021,New York
-73.9743562,40.7523545,Spotted Lanternfly,1.0,12-Aug-2021,New York
-73.9674699,40.7564828,Spotted Lanternfly,1.0,14-Aug-2021,New York
-73.9806408,40.7551644,Spotted Lanternfly,1.0,14-Aug-2021,New York
-73.8949966,40.8815327,Spotted Lanternfly,1.0,14-Aug-2021,Bronx
-74.0200213,40.6532567,Spotted Lanternfly,1.0,14-Aug-2021,Kings
-74.0131927,40.6551541,Spotted Lanternfly,1.0,14-Aug-2021,Kings
-74.0133167,40.6552294,Spotted Lanternfly,1.0,14-Aug-2021,Kings
-74.0132377,40.6551825,Spotted Lanternfly,1.0,14-Aug-2021,Kings
-74.0132792,40.6552045,Spotted Lanternfly,1.0,14-Aug-2021,Kings
-73.9919874,40.7731582,Spotted Lanternfly,1.0,14-Aug-2021,New York
-74.0094474,40.7465386,Spotted Lanternfly,1.0,14-Aug-2021,New York
-74.007357,40.705254,Spotted Lanternfly,1.0,13-Aug-2021,New York
-73.9917833,40.77338,Spotted Lanternfly,1.0,13-Aug-2021,New York
-73.9804833,40.760045,Spotted Lanternfly,1.0,13-Aug-2021,New York
-73.9605078,40.721374,Spotted Lanternfly,1.0,13-Aug-2021,Kings
-74.2444217,40.4975667,Spotted Lanternfly,1.0,27-May-2022,Richmond
-74.0027542,40.7546005,Spotted Lanternfly,1.0,13-Aug-2021,New York
-73.954185,40.7745012,Spotted Lanternfly,1.0,13-Aug-2021,New York
-73.9914467,40.7024117,Spotted Lanternfly,1.0,13-Aug-2021,Kings
-73.9795112,40.7644385,Spotted Lanternfly,1.0,12-Aug-2021,New York
-74.0684617,40.5920631,Spotted Lanternfly,1.0,12-Aug-2021,Richmond
-73.8010784,40.5982821,Spotted Lanternfly,1.0,12-Aug-2021,Queens
-73.96463,40.6697667,Spotted Lanternfly,1.0,28-Jul-2021,Kings
-74.180205,40.5694667,Spotted Lanternfly,1.0,12-Aug-2021,Richmond
-73.9680612,40.6426993,Spotted Lanternfly,1.0,27-May-2022,Kings
-74.1779467,40.57375,Spotted Lanternfly,1.0,12-Aug-2021,Richmond
-74.016975,40.7149783,Spotted Lanternfly,1.0,12-Aug-2021,New York
-73.9680676,40.6426965,Spotted Lanternfly,1.0,27-May-2022,Kings
-73.9750243,40.7666397,Spotted Lanternfly,1.0,25-May-2022,New York
-73.968087,40.6426955,Spotted Lanternfly,1.0,27-May-2022,Kings
-73.9588338,40.8216046,Spotted Lanternfly,1.0,13-Aug-2021,New York
-73.9384501,40.7487273,Spotted Lanternfly,1.0,12-Aug-2021,Queens
-73.9680867,40.6427179,Spotted Lanternfly,1.0,29-May-2022,Kings
-74.1771389,40.6138333,Spotted Lanternfly,1.0,11-Aug-2021,Richmond
-74.0124226,40.7109237,Spotted Lanternfly,1.0,11-Aug-2021,New York
-74.0095746,40.6729081,Spotted Lanternfly,1.0,11-Aug-2021,Kings
-73.99202,40.773925,Spotted Lanternfly,1.0,10-Aug-2021,New York
-73.9680552,40.6427301,Spotted Lanternfly,1.0,29-May-2022,Kings
-73.989092,40.7774021,Spotted Lanternfly,1.0,10-Aug-2021,New York
-73.9871902,40.7346497,Spotted Lanternfly,1.0,10-Aug-2021,New York
-73.9761117,40.786655,Spotted Lanternfly,1.0,10-Aug-2021,New York
-73.9680827,40.6427242,Spotted Lanternfly,1.0,28-May-2022,Kings
-73.9594193,40.7430458,Spotted Lanternfly,1.0,10-Aug-2021,Queens
-73.9680931,40.6427224,Spotted Lanternfly,1.0,28-May-2022,Kings
-73.9633402,40.8110697,Spotted Lanternfly,1.0,10-Aug-2021,New York
-73.9818035,40.7664721,Spotted Lanternfly,1.0,08-Aug-2021,New York
-73.9397792,40.8475992,Spotted Lanternfly,1.0,09-Aug-2021,New York
-73.9676583,40.7873033,Spotted Lanternfly,1.0,09-Aug-2021,New York
-73.9560023,40.8231633,Spotted Lanternfly,1.0,29-May-2022,New York
-73.8824333,40.6914694,Spotted Lanternfly,1.0,10-Aug-2021,Queens
-73.8816334,40.6905278,Spotted Lanternfly,1.0,10-Aug-2021,Queens
-73.9006457,40.6881032,Spotted Lanternfly,1.0,29-May-2022,Kings
-73.9680726,40.6427151,Spotted Lanternfly,1.0,29-May-2022,Kings
